1|1.665073126573628
1|-0.7328984257735317
1|3.5049840473608853
1|-5.0684841268570064
1|0.9541224595827188
1|-3.4005377688593788
1|0.751120812771003
2|4.749815976223401
2|5.401215585718723
2|6.272848928893414
2|2.5879773789637963
1|-2.6550569678745193
2|-0.10701205072158547
2|-3.0805998014688223
3|7.959709808322404
3|4.363599747421305
3|9.280188467894291
2|8.32478528937691
3|-2.7857604096407593
2|-1.668881209097143
4|-1.7056276426536827
2|1.7150156961031067
3|-0.3043864588410858
5|2.1079201925577964
4|9.394727338325852
1|2.87640654430307
4|0.6197203744590113
2|4.39472934108055
5|1.9524221496568386
4|4.708518085425581
6|2.9084098174523847
1|-2.348793679159454
1|6.469216107843503
1|-4.653331415127259
1|2.050242621670172
1|-0.5981427885588804
1|4.364981921553831
2|-0.5168047691027094
2|1.6459534654699959
1|0.9566827984323615
1|6.083200099816591
2|2.37069319843957
3|4.779413240159019
2|1.7364557399214702
1|4.606537143788649
2|-1.3668973502234394
3|-1.1011955654334002
2|6.487732150135677
3|3.014732773625364
3|3.344698347066503
4|4.208650968357323
4|-0.701218791744009
3|7.913712169256633
5|5.105938618021813
5|3.370031389452213
2|8.462932970424168
6|4.85016893203232
7|7.973453088859483
6|5.868989825936655
3|3.459641740524888
7|8.372989933178713
1|11.626818891030911
1|1.323117599378714
1|-0.4251021607228084
1|-1.1643628809816673
1|3.059497942252257
1|0.8058564973632256
1|-0.9292141290532528
2|0.41424368449244586
2|1.320621034808909
2|0.20314769352094333
2|-0.11281769919531007
2|10.660316612795349
3|0.7606492798015476
3|-0.08945682824772139
1|0.3346448169172315
4|3.2361373832059
3|9.622045844746541
4|0.19239761631161797
3|0.43766844775445907
5|0.208651639827706
6|0.9550446646544994
1|2.201351770536748
2|0.8593970670991653
2|3.0445757062603502
3|14.048235861021448
2|1.6510457258363462
3|5.941584354235375
3|1.8348254973970168
4|1.5069134610258244
4|3.155994967726002
5|7.100309652128125
5|3.3198773057548876
6|3.6288876363189266
5|1.8609172501010354
4|16.728803030311138
6|2.2443386915224877
7|2.715626562870685
1|0.23174838065975734
1|-3.987471287062994
1|-1.811787793921751
1|-0.25843581389072
1|-1.3652078554160514
2|0.15062244105930916
2|-0.1398781562586335
2|0.016107020445081034
1|0.7178726510109925
1|8.089758809462316
3|3.423767986030752
2|1.8893729721421075
1|-1.2943596893949234
4|7.888429045625696
1|2.6039834115753435
3|0.4990327875280851
2|0.7875669997209045
2|2.0001832308659715
2|0.4714370167056905
3|2.8490926309380504
3|0.12210004910761202
3|1.0666761994033749
3|3.3611818214550357
4|0.5871058938671129
4|7.781169943312328
4|2.3594716719803848
4|4.48553177988456
5|20.67899671893361
3|1.5480335786085797
4|1.7951709715028856
5|0.6894123236692755
4|6.519517397460883
6|2.103047270572389
7|6.8571529169489605
5|1.9695737169764231
1|-1.669352430273256
1|0.30468347065533047
1|-0.22065201329223294
1|2.135182185409099
1|3.8533782514636234
1|0.2871718197200347
2|-1.4497364089694211
2|0.04456508717920891
2|1.103412096132273
3|1.0084409937277783
1|6.032758949476595
3|0.20042823127952591
4|1.3424706343099042
5|2.538980850170951
3|1.2704717409707735
2|7.929132918693324
2|2.482335708750206
6|6.139778818136569
3|7.940129408362374
4|3.275247268497886
1|0.5430189474449779
2|3.303327625448886
3|4.055451493542526
2|1.00291668001311
3|1.745559992305626
4|2.7938474623456946
3|6.909939449139507
4|1.1552777591261743
4|4.179242351300427
